,State,Year,Quater,User_brand,User_count,User_percentage
3679,Madhya Pradesh,2020,4,Motorola,206156,1.50
3680,Madhya Pradesh,2020,4,Apple,195195,1.42
3681,Madhya Pradesh,2020,4,Huawei,166594,1.21
3682,Madhya Pradesh,2020,4,Micromax,164239,1.20
3683,Madhya Pradesh,2020,4,Tecno,157894,1.15
3684,Madhya Pradesh,2020,4,Others,1355238,9.86
3685,Madhya Pradesh,2021,1,Xiaomi,3826173,25.78
3686,Madhya Pradesh,2021,1,Vivo,3171754,21.37
3687,Madhya Pradesh,2021,1,Samsung,2620433,17.66
3688,Madhya Pradesh,2021,1,Oppo,1846729,12.44
3689,Madhya Pradesh,2021,1,Realme,1015817,6.85
3690,Madhya Pradesh,2021,1,Motorola,211488,1.43
3691,Madhya Pradesh,2021,1,Apple,210736,1.42
3692,Madhya Pradesh,2021,1,Tecno,184784,1.25
3693,Madhya Pradesh,2021,1,Huawei,173653,1.17
3694,Madhya Pradesh,2021,1,Micromax,165359,1.11
3695,Madhya Pradesh,2021,1,Others,1412501,9.52
3696,Madhya Pradesh,2021,2,Xiaomi,4052668,25.42
3697,Madhya Pradesh,2021,2,Vivo,3483187,21.85
3698,Madhya Pradesh,2021,2,Samsung,2757784,17.30
3699,Madhya Pradesh,2021,2,Oppo,2001363,12.55
3700,Madhya Pradesh,2021,2,Realme,1196164,7.50
3701,Madhya Pradesh,2021,2,Tecno,240188,1.51
3702,Madhya Pradesh,2021,2,Apple,228017,1.43
3703,Madhya Pradesh,2021,2,Motorola,210526,1.32
3704,Madhya Pradesh,2021,2,OnePlus,182565,1.15
3705,Madhya Pradesh,2021,2,Huawei,171485,1.08
3706,Madhya Pradesh,2021,2,Others,1416988,8.89
3707,Madhya Pradesh,2021,3,Xiaomi,4290362,24.93
3708,Madhya Pradesh,2021,3,Vivo,3891058,22.61
3709,Madhya Pradesh,2021,3,Samsung,2829150,16.44
3710,Madhya Pradesh,2021,3,Oppo,2215661,12.87
3711,Madhya Pradesh,2021,3,Realme,1404072,8.16
3712,Madhya Pradesh,2021,3,Tecno,298534,1.73
3713,Madhya Pradesh,2021,3,Apple,249062,1.45
3714,Madhya Pradesh,2021,3,OnePlus,224466,1.30
3715,Madhya Pradesh,2021,3,Motorola,208788,1.21
3716,Madhya Pradesh,2021,3,Huawei,180559,1.05
3717,Madhya Pradesh,2021,3,Others,1418521,8.24
3718,Madhya Pradesh,2021,4,Xiaomi,4500562,24.39
3719,Madhya Pradesh,2021,4,Vivo,4248158,23.02
3720,Madhya Pradesh,2021,4,Samsung,2921496,15.83
3721,Madhya Pradesh,2021,4,Oppo,2400977,13.01
3722,Madhya Pradesh,2021,4,Realme,1682298,9.12
3723,Madhya Pradesh,2021,4,Tecno,350126,1.90
3724,Madhya Pradesh,2021,4,Apple,293413,1.59
3725,Madhya Pradesh,2021,4,OnePlus,264637,1.43
3726,Madhya Pradesh,2021,4,Motorola,211860,1.15
3727,Madhya Pradesh,2021,4,Huawei,174122,0.94
3728,Madhya Pradesh,2021,4,Others,1408594,7.63
3729,Madhya Pradesh,2022,1,Xiaomi,4678482,23.80
3730,Madhya Pradesh,2022,1,Vivo,4575284,23.28
3731,Madhya Pradesh,2022,1,Samsung,3009068,15.31
3732,Madhya Pradesh,2022,1,Oppo,2595568,13.20
3733,Madhya Pradesh,2022,1,Realme,1935366,9.85
3734,Madhya Pradesh,2022,1,Tecno,424783,2.16
3735,Madhya Pradesh,2022,1,Apple,325559,1.66
3736,Madhya Pradesh,2022,1,OnePlus,303765,1.55
3737,Madhya Pradesh,2022,1,Motorola,211431,1.08
3738,Madhya Pradesh,2022,1,Huawei,173297,0.88
3739,Madhya Pradesh,2022,1,Others,1423544,7.24
3740,Maharashtra,2018,1,Xiaomi,1606618,26.31
3741,Maharashtra,2018,1,Samsung,1354403,22.18
3742,Maharashtra,2018,1,Vivo,722501,11.83
3743,Maharashtra,2018,1,Oppo,611419,10.01
3744,Maharashtra,2018,1,Motorola,250397,4.10
3745,Maharashtra,2018,1,OnePlus,250269,4.10
3746,Maharashtra,2018,1,Apple,240145,3.93
3747,Maharashtra,2018,1,Realme,238202,3.90
3748,Maharashtra,2018,1,Lenovo,157770,2.58
3749,Maharashtra,2018,1,Huawei,77241,1.26
3750,Maharashtra,2018,1,Others,598029,9.79
3751,Maharashtra,2018,2,Xiaomi,2177364,26.48
3752,Maharashtra,2018,2,Samsung,1813491,22.06
3753,Maharashtra,2018,2,Vivo,1030036,12.53
3754,Maharashtra,2018,2,Oppo,852747,10.37
3755,Maharashtra,2018,2,Motorola,326189,3.97
3756,Maharashtra,2018,2,Realme,312225,3.80
3757,Maharashtra,2018,2,OnePlus,312199,3.80
3758,Maharashtra,2018,2,Apple,308656,3.75
3759,Maharashtra,2018,2,Lenovo,200468,2.44
3760,Maharashtra,2018,2,Huawei,103831,1.26
3761,Maharashtra,2018,2,Others,785165,9.55
3762,Maharashtra,2018,3,Xiaomi,2766078,26.51
3763,Maharashtra,2018,3,Samsung,2300594,22.05
3764,Maharashtra,2018,3,Vivo,1399253,13.41
3765,Maharashtra,2018,3,Oppo,1125654,10.79
3766,Maharashtra,2018,3,Realme,390608,3.74
3767,Maharashtra,2018,3,Motorola,388369,3.72
3768,Maharashtra,2018,3,Apple,375379,3.60
3769,Maharashtra,2018,3,OnePlus,373333,3.58
3770,Maharashtra,2018,3,Lenovo,228516,2.19
3771,Maharashtra,2018,3,Huawei,134410,1.29
3772,Maharashtra,2018,3,Others,952839,9.13
3773,Maharashtra,2018,4,Xiaomi,3540182,26.46
3774,Maharashtra,2018,4,Samsung,2956289,22.09
3775,Maharashtra,2018,4,Vivo,1906545,14.25
3776,Maharashtra,2018,4,Oppo,1510894,11.29
3777,Maharashtra,2018,4,Realme,492198,3.68
3778,Maharashtra,2018,4,Apple,470804,3.52
3779,Maharashtra,2018,4,Motorola,466650,3.49
3780,Maharashtra,2018,4,OnePlus,454556,3.40
3781,Maharashtra,2018,4,Lenovo,269382,2.01
3782,Maharashtra,2018,4,Huawei,175714,1.31
3783,Maharashtra,2018,4,Others,1138388,8.51
3784,Maharashtra,2019,1,Xiaomi,4274491,26.25
3785,Maharashtra,2019,1,Samsung,3611915,22.18
3786,Maharashtra,2019,1,Vivo,2418126,14.85
3787,Maharashtra,2019,1,Oppo,1907902,11.72
3788,Maharashtra,2019,1,Realme,585138,3.59
3789,Maharashtra,2019,1,Apple,558788,3.43
3790,Maharashtra,2019,1,Motorola,534307,3.28
3791,Maharashtra,2019,1,OnePlus,525104,3.22
3792,Maharashtra,2019,1,Lenovo,306357,1.88
3793,Maharashtra,2019,1,Huawei,217773,1.34
3794,Maharashtra,2019,1,Others,1344550,8.26
3795,Maharashtra,2019,2,Xiaomi,4892831,26.06
3796,Maharashtra,2019,2,Samsung,4177428,22.25
3797,Maharashtra,2019,2,Vivo,2871247,15.29
3798,Maharashtra,2019,2,Oppo,2256129,12.02
3799,Maharashtra,2019,2,Realme,671555,3.58
3800,Maharashtra,2019,2,Apple,637834,3.40
3801,Maharashtra,2019,2,Motorola,590477,3.14
3802,Maharashtra,2019,2,OnePlus,584246,3.11
3803,Maharashtra,2019,2,Lenovo,336952,1.79
3804,Maharashtra,2019,2,Huawei,250636,1.33
3805,Maharashtra,2019,2,Others,1507640,8.03
3806,Maharashtra,2019,3,Xiaomi,5512362,25.86
3807,Maharashtra,2019,3,Samsung,4737873,22.23
3808,Maharashtra,2019,3,Vivo,3365190,15.79
3809,Maharashtra,2019,3,Oppo,2622932,12.31
3810,Maharashtra,2019,3,Realme,776018,3.64
3811,Maharashtra,2019,3,Apple,710463,3.33
3812,Maharashtra,2019,3,OnePlus,640069,3.00
3813,Maharashtra,2019,3,Motorola,634763,2.98
3814,Maharashtra,2019,3,Lenovo,350502,1.64
3815,Maharashtra,2019,3,Huawei,283713,1.33
3816,Maharashtra,2019,3,Others,1679196,7.88
3817,Maharashtra,2019,4,Xiaomi,6103857,25.71
3818,Maharashtra,2019,4,Samsung,5262077,22.16
3819,Maharashtra,2019,4,Vivo,3869506,16.30
3820,Maharashtra,2019,4,Oppo,2994940,12.61
3821,Maharashtra,2019,4,Realme,901700,3.80
3822,Maharashtra,2019,4,Apple,765131,3.22
3823,Maharashtra,2019,4,OnePlus,681386,2.87
3824,Maharashtra,2019,4,Motorola,672128,2.83
3825,Maharashtra,2019,4,Lenovo,367641,1.55
3826,Maharashtra,2019,4,Huawei,311865,1.31
3827,Maharashtra,2019,4,Others,1815066,7.64
3828,Maharashtra,2020,1,Xiaomi,6677147,25.52
3829,Maharashtra,2020,1,Samsung,5772343,22.06
3830,Maharashtra,2020,1,Vivo,4396537,16.80
3831,Maharashtra,2020,1,Oppo,3377366,12.91
3832,Maharashtra,2020,1,Realme,1031169,3.94
3833,Maharashtra,2020,1,Apple,815679,3.12
3834,Maharashtra,2020,1,OnePlus,715746,2.74
3835,Maharashtra,2020,1,Motorola,704678,2.69
3836,Maharashtra,2020,1,Lenovo,387278,1.48
3837,Maharashtra,2020,1,Huawei,338054,1.29
3838,Maharashtra,2020,1,Others,1952393,7.46
3839,Maharashtra,2020,2,Xiaomi,7291300,25.35
3840,Maharashtra,2020,2,Samsung,6335245,22.02
3841,Maharashtra,2020,2,Vivo,4942835,17.18
3842,Maharashtra,2020,2,Oppo,3797269,13.20
3843,Maharashtra,2020,2,Realme,1160245,4.03
3844,Maharashtra,2020,2,Apple,858658,2.99
3845,Maharashtra,2020,2,OnePlus,742365,2.58
3846,Maharashtra,2020,2,Motorola,742088,2.58
3847,Maharashtra,2020,2,Lenovo,406197,1.41
3848,Maharashtra,2020,2,Huawei,362725,1.26
3849,Maharashtra,2020,2,Others,2126159,7.39
3850,Maharashtra,2020,3,Xiaomi,7895486,25.14
3851,Maharashtra,2020,3,Samsung,6914730,22.01
3852,Maharashtra,2020,3,Vivo,5536849,17.63
3853,Maharashtra,2020,3,Oppo,4210793,13.41
3854,Maharashtra,2020,3,Realme,1316605,4.19
3855,Maharashtra,2020,3,Apple,911356,2.90
3856,Maharashtra,2020,3,OnePlus,778193,2.48
3857,Maharashtra,2020,3,Motorola,776080,2.47
3858,Maharashtra,2020,3,Lenovo,423666,1.35
3859,Maharashtra,2020,3,Huawei,386542,1.23
3860,Maharashtra,2020,3,Others,2259213,7.19
3861,Maharashtra,2020,4,Xiaomi,8584570,24.93
3862,Maharashtra,2020,4,Samsung,7578573,22.01
3863,Maharashtra,2020,4,Vivo,6188503,17.97
3864,Maharashtra,2020,4,Oppo,4665421,13.55
3865,Maharashtra,2020,4,Realme,1504255,4.37
3866,Maharashtra,2020,4,Apple,983306,2.86
3867,Maharashtra,2020,4,OnePlus,822805,2.39
3868,Maharashtra,2020,4,Motorola,813317,2.36
3869,Maharashtra,2020,4,Lenovo,444638,1.29
3870,Maharashtra,2020,4,Huawei,413761,1.20
3871,Maharashtra,2020,4,Others,2433482,7.07
3872,Maharashtra,2021,1,Xiaomi,9195320,24.80
3873,Maharashtra,2021,1,Samsung,8088910,21.82
3874,Maharashtra,2021,1,Vivo,6831786,18.43
3875,Maharashtra,2021,1,Oppo,5069410,13.67
3876,Maharashtra,2021,1,Realme,1696339,4.58
3877,Maharashtra,2021,1,Apple,1054581,2.84
3878,Maharashtra,2021,1,OnePlus,870022,2.35
3879,Maharashtra,2021,1,Motorola,832101,2.24
3880,Maharashtra,2021,1,Lenovo,447713,1.21
3881,Maharashtra,2021,1,Huawei,431846,1.16
3882,Maharashtra,2021,1,Others,2559509,6.90
3883,Maharashtra,2021,2,Xiaomi,9764252,24.62
3884,Maharashtra,2021,2,Samsung,8511194,21.46
3885,Maharashtra,2021,2,Vivo,7509629,18.93
3886,Maharashtra,2021,2,Oppo,5487836,13.84
3887,Maharashtra,2021,2,Realme,2003392,5.05
3888,Maharashtra,2021,2,Apple,1131848,2.85
3889,Maharashtra,2021,2,OnePlus,949407,2.39
3890,Maharashtra,2021,2,Motorola,820661,2.07
3891,Maharashtra,2021,2,Lenovo,430496,1.09
3892,Maharashtra,2021,2,Huawei,429331,1.08
3893,Maharashtra,2021,2,Others,2626651,6.62
3894,Maharashtra,2021,3,Xiaomi,10369008,24.35
3895,Maharashtra,2021,3,Samsung,8810154,20.69
3896,Maharashtra,2021,3,Vivo,8354641,19.62
3897,Maharashtra,2021,3,Oppo,6005730,14.10
3898,Maharashtra,2021,3,Realme,2373088,5.57
3899,Maharashtra,2021,3,Apple,1219480,2.86
3900,Maharashtra,2021,3,OnePlus,1108387,2.60
3901,Maharashtra,2021,3,Motorola,801994,1.88
3902,Maharashtra,2021,3,Huawei,436025,1.02
3903,Maharashtra,2021,3,Tecno,422485,0.99
3904,Maharashtra,2021,3,Others,2680225,6.29
3905,Maharashtra,2021,4,Xiaomi,10876133,23.91
3906,Maharashtra,2021,4,Vivo,9147706,20.11
3907,Maharashtra,2021,4,Samsung,9133368,20.08
3908,Maharashtra,2021,4,Oppo,6511923,14.32
3909,Maharashtra,2021,4,Realme,2837580,6.24
3910,Maharashtra,2021,4,Apple,1382079,3.04
3911,Maharashtra,2021,4,OnePlus,1264294,2.78
3912,Maharashtra,2021,4,Motorola,794353,1.75
3913,Maharashtra,2021,4,Tecno,485180,1.07
3914,Maharashtra,2021,4,Huawei,420624,0.92
3915,Maharashtra,2021,4,Others,2629266,5.78
3916,Maharashtra,2022,1,Xiaomi,11340940,23.52
3917,Maharashtra,2022,1,Vivo,9873983,20.47
3918,Maharashtra,2022,1,Samsung,9447206,19.59
3919,Maharashtra,2022,1,Oppo,7009300,14.53
3920,Maharashtra,2022,1,Realme,3235912,6.71
3921,Maharashtra,2022,1,Apple,1510802,3.13
3922,Maharashtra,2022,1,OnePlus,1396866,2.90
3923,Maharashtra,2022,1,Motorola,788109,1.63
3924,Maharashtra,2022,1,Tecno,572060,1.19
3925,Maharashtra,2022,1,Huawei,416025,0.86
3926,Maharashtra,2022,1,Others,2636427,5.47
3927,Manipur,2018,1,Xiaomi,12453,41.61
3928,Manipur,2018,1,Samsung,5612,18.75
3929,Manipur,2018,1,Vivo,2289,7.65
3930,Manipur,2018,1,Oppo,2039,6.81
3931,Manipur,2018,1,Realme,980,3.27
3932,Manipur,2018,1,Apple,918,3.07
3933,Manipur,2018,1,OnePlus,554,1.85
3934,Manipur,2018,1,Lyf,545,1.82
3935,Manipur,2018,1,Lenovo,478,1.60
3936,Manipur,2018,1,Motorola,430,1.44
3937,Manipur,2018,1,Others,3627,12.12
3938,Manipur,2018,2,Xiaomi,19879,43.16
3939,Manipur,2018,2,Samsung,8477,18.41
3940,Manipur,2018,2,Vivo,3889,8.44
3941,Manipur,2018,2,Oppo,3211,6.97
3942,Manipur,2018,2,Realme,1474,3.20
3943,Manipur,2018,2,Apple,1280,2.78
3944,Manipur,2018,2,OnePlus,779,1.69
3945,Manipur,2018,2,Lyf,726,1.58
3946,Manipur,2018,2,Lenovo,671,1.46
3947,Manipur,2018,2,Motorola,611,1.33
3948,Manipur,2018,2,Others,5058,10.98
3949,Manipur,2018,3,Xiaomi,26950,43.51
3950,Manipur,2018,3,Samsung,11353,18.33
3951,Manipur,2018,3,Vivo,5709,9.22
3952,Manipur,2018,3,Oppo,4448,7.18
3953,Manipur,2018,3,Realme,1932,3.12
3954,Manipur,2018,3,Apple,1676,2.71
3955,Manipur,2018,3,OnePlus,1022,1.65
3956,Manipur,2018,3,Motorola,866,1.40
3957,Manipur,2018,3,Micromax,817,1.32
3958,Manipur,2018,3,Gionee,816,1.32
3959,Manipur,2018,3,Others,6346,10.25
3960,Manipur,2018,4,Xiaomi,36506,44.20
3961,Manipur,2018,4,Samsung,15215,18.42
3962,Manipur,2018,4,Vivo,7945,9.62
3963,Manipur,2018,4,Oppo,6107,7.39
3964,Manipur,2018,4,Realme,2561,3.10
3965,Manipur,2018,4,Apple,2195,2.66
3966,Manipur,2018,4,OnePlus,1217,1.47
3967,Manipur,2018,4,Motorola,1091,1.32
3968,Manipur,2018,4,Huawei,1063,1.29
3969,Manipur,2018,4,Lenovo,1045,1.27
3970,Manipur,2018,4,Others,7644,9.26
3971,Manipur,2019,1,Xiaomi,44328,44.54
3972,Manipur,2019,1,Samsung,18143,18.23
3973,Manipur,2019,1,Vivo,9987,10.03
3974,Manipur,2019,1,Oppo,7606,7.64
3975,Manipur,2019,1,Realme,3053,3.07
3976,Manipur,2019,1,Apple,2686,2.70
3977,Manipur,2019,1,OnePlus,1419,1.43
3978,Manipur,2019,1,Huawei,1320,1.33
3979,Manipur,2019,1,Motorola,1261,1.27
3980,Manipur,2019,1,Lenovo,1160,1.17
3981,Manipur,2019,1,Others,8564,8.60
3982,Manipur,2019,2,Xiaomi,52830,44.87
3983,Manipur,2019,2,Samsung,21344,18.13
3984,Manipur,2019,2,Vivo,12208,10.37
3985,Manipur,2019,2,Oppo,9283,7.88
3986,Manipur,2019,2,Realme,3549,3.01
3987,Manipur,2019,2,Apple,3146,2.67
3988,Manipur,2019,2,Huawei,1571,1.33
3989,Manipur,2019,2,OnePlus,1538,1.31
3990,Manipur,2019,2,Motorola,1419,1.21
3991,Manipur,2019,2,Lenovo,1409,1.20
3992,Manipur,2019,2,Others,9450,8.03
3993,Manipur,2019,3,Xiaomi,62189,45.62
3994,Manipur,2019,3,Samsung,24119,17.69
3995,Manipur,2019,3,Vivo,14457,10.61
3996,Manipur,2019,3,Oppo,10716,7.86
3997,Manipur,2019,3,Realme,4255,3.12
3998,Manipur,2019,3,Apple,3713,2.72
3999,Manipur,2019,3,Huawei,1849,1.36
4000,Manipur,2019,3,OnePlus,1718,1.26
4001,Manipur,2019,3,Motorola,1557,1.14
4002,Manipur,2019,3,Gionee,1435,1.05
4003,Manipur,2019,3,Others,10308,7.56
4004,Manipur,2019,4,Xiaomi,71382,45.95
4005,Manipur,2019,4,Samsung,27196,17.51
4006,Manipur,2019,4,Vivo,17057,10.98
4007,Manipur,2019,4,Oppo,12455,8.02
4008,Manipur,2019,4,Realme,5083,3.27
4009,Manipur,2019,4,Apple,4146,2.67
4010,Manipur,2019,4,Huawei,2110,1.36
4011,Manipur,2019,4,OnePlus,1880,1.21
4012,Manipur,2019,4,Motorola,1694,1.09
4013,Manipur,2019,4,Gionee,1532,0.99
4014,Manipur,2019,4,Others,10823,6.97
4015,Manipur,2020,1,Xiaomi,82065,46.27
4016,Manipur,2020,1,Samsung,30698,17.31
4017,Manipur,2020,1,Vivo,20017,11.29
4018,Manipur,2020,1,Oppo,14505,8.18
4019,Manipur,2020,1,Realme,6022,3.40
4020,Manipur,2020,1,Apple,4598,2.59
4021,Manipur,2020,1,Huawei,2413,1.36
4022,Manipur,2020,1,OnePlus,2036,1.15
4023,Manipur,2020,1,Motorola,1833,1.03
4024,Manipur,2020,1,Lenovo,1609,0.91
4025,Manipur,2020,1,Others,11578,6.53
4026,Manipur,2020,2,Xiaomi,101637,47.16
4027,Manipur,2020,2,Samsung,36569,16.97
4028,Manipur,2020,2,Vivo,24681,11.45
4029,Manipur,2020,2,Oppo,17877,8.30
4030,Manipur,2020,2,Realme,7575,3.52
4031,Manipur,2020,2,Apple,5110,2.37
4032,Manipur,2020,2,Huawei,2813,1.31
4033,Manipur,2020,2,OnePlus,2198,1.02
4034,Manipur,2020,2,Motorola,2017,0.94
4035,Manipur,2020,2,Lenovo,1798,0.83
4036,Manipur,2020,2,Others,13221,6.14
4037,Manipur,2020,3,Xiaomi,123688,47.84
4038,Manipur,2020,3,Samsung,43350,16.77
4039,Manipur,2020,3,Vivo,30086,11.64
4040,Manipur,2020,3,Oppo,21723,8.40
4041,Manipur,2020,3,Realme,9422,3.64
4042,Manipur,2020,3,Apple,5797,2.24
4043,Manipur,2020,3,Huawei,3222,1.25
4044,Manipur,2020,3,OnePlus,2459,0.95
4045,Manipur,2020,3,Motorola,2176,0.84
4046,Manipur,2020,3,Lenovo,1996,0.77
4047,Manipur,2020,3,Others,14644,5.66
4048,Manipur,2020,4,Xiaomi,137767,47.71
4049,Manipur,2020,4,Samsung,48641,16.84
4050,Manipur,2020,4,Vivo,34019,11.78
4051,Manipur,2020,4,Oppo,24639,8.53
4052,Manipur,2020,4,Realme,11096,3.84
4053,Manipur,2020,4,Apple,6525,2.26
4054,Manipur,2020,4,Huawei,3448,1.19
4055,Manipur,2020,4,OnePlus,2688,0.93
4056,Manipur,2020,4,Motorola,2319,0.80
4057,Manipur,2020,4,Lenovo,2118,0.73
4058,Manipur,2020,4,Others,15512,5.37
4059,Manipur,2021,1,Xiaomi,149035,47.67
4060,Manipur,2021,1,Samsung,52212,16.70
4061,Manipur,2021,1,Vivo,37725,12.07
4062,Manipur,2021,1,Oppo,26807,8.57
4063,Manipur,2021,1,Realme,12487,3.99
4064,Manipur,2021,1,Apple,7077,2.26
4065,Manipur,2021,1,Huawei,3626,1.16
4066,Manipur,2021,1,OnePlus,2920,0.93
4067,Manipur,2021,1,Motorola,2347,0.75
4068,Manipur,2021,1,Lenovo,2098,0.67
4069,Manipur,2021,1,Others,16334,5.22
4070,Manipur,2021,2,Xiaomi,159031,47.41
4071,Manipur,2021,2,Samsung,55541,16.56
4072,Manipur,2021,2,Vivo,41068,12.24
4073,Manipur,2021,2,Oppo,29009,8.65
4074,Manipur,2021,2,Realme,14786,4.41
4075,Manipur,2021,2,Apple,7675,2.29
4076,Manipur,2021,2,Huawei,3685,1.10
4077,Manipur,2021,2,OnePlus,3183,0.95
4078,Manipur,2021,2,Motorola,2290,0.68
4079,Manipur,2021,2,HMD Global,2192,0.65
4080,Manipur,2021,2,Others,16949,5.05
4081,Manipur,2021,3,Xiaomi,171051,47.28
4082,Manipur,2021,3,Samsung,57831,15.99
4083,Manipur,2021,3,Vivo,45197,12.49
4084,Manipur,2021,3,Oppo,32022,8.85
4085,Manipur,2021,3,Realme,17435,4.82
4086,Manipur,2021,3,Apple,8421,2.33
4087,Manipur,2021,3,Huawei,4030,1.11
4088,Manipur,2021,3,OnePlus,3903,1.08
4089,Manipur,2021,3,Motorola,2266,0.63
4090,Manipur,2021,3,HMD Global,2169,0.60
4091,Manipur,2021,3,Others,17424,4.82
4092,Manipur,2021,4,Xiaomi,183086,47.22
4093,Manipur,2021,4,Samsung,60028,15.48
4094,Manipur,2021,4,Vivo,48425,12.49
4095,Manipur,2021,4,Oppo,34483,8.89
4096,Manipur,2021,4,Realme,21355,5.51
4097,Manipur,2021,4,Apple,9391,2.42
4098,Manipur,2021,4,OnePlus,4695,1.21
4099,Manipur,2021,4,Huawei,4031,1.04
4100,Manipur,2021,4,HMD Global,2508,0.65
4101,Manipur,2021,4,Motorola,2358,0.61
4102,Manipur,2021,4,Others,17386,4.48
4103,Manipur,2022,1,Xiaomi,193373,46.95
4104,Manipur,2022,1,Samsung,62042,15.06
4105,Manipur,2022,1,Vivo,51648,12.54
4106,Manipur,2022,1,Oppo,37434,9.09
4107,Manipur,2022,1,Realme,24745,6.01
4108,Manipur,2022,1,Apple,10256,2.49
4109,Manipur,2022,1,OnePlus,5335,1.30
4110,Manipur,2022,1,Huawei,4094,0.99
4111,Manipur,2022,1,HMD Global,2518,0.61
4112,Manipur,2022,1,Motorola,2359,0.57
4113,Manipur,2022,1,Others,18096,4.39
4114,Meghalaya,2018,1,Xiaomi,4528,24.46
4115,Meghalaya,2018,1,Samsung,3411,18.42
4116,Meghalaya,2018,1,Vivo,1869,10.10
4117,Meghalaya,2018,1,Oppo,1779,9.61
4118,Meghalaya,2018,1,Realme,1065,5.75
4119,Meghalaya,2018,1,Motorola,662,3.58
4120,Meghalaya,2018,1,Lenovo,577,3.12
4121,Meghalaya,2018,1,Apple,548,2.96
4122,Meghalaya,2018,1,Micromax,498,2.69
4123,Meghalaya,2018,1,OnePlus,435,2.35
4124,Meghalaya,2018,1,Others,3141,16.97
4125,Meghalaya,2018,2,Xiaomi,6618,24.86
4126,Meghalaya,2018,2,Samsung,4962,18.64
4127,Meghalaya,2018,2,Vivo,2798,10.51
4128,Meghalaya,2018,2,Oppo,2671,10.03
4129,Meghalaya,2018,2,Realme,1478,5.55
4130,Meghalaya,2018,2,Motorola,917,3.45
4131,Meghalaya,2018,2,Lenovo,808,3.04
4132,Meghalaya,2018,2,Apple,711,2.67
4133,Meghalaya,2018,2,Micromax,667,2.51
4134,Meghalaya,2018,2,Asus,556,2.09
4135,Meghalaya,2018,2,Others,4432,16.65
4136,Meghalaya,2018,3,Xiaomi,9247,24.80
4137,Meghalaya,2018,3,Samsung,7096,19.03
4138,Meghalaya,2018,3,Vivo,4323,11.60
4139,Meghalaya,2018,3,Oppo,3817,10.24
4140,Meghalaya,2018,3,Realme,1993,5.35
4141,Meghalaya,2018,3,Motorola,1170,3.14
4142,Meghalaya,2018,3,Lenovo,958,2.57
4143,Meghalaya,2018,3,Apple,908,2.44
4144,Meghalaya,2018,3,Micromax,900,2.41
4145,Meghalaya,2018,3,Asus,784,2.10
4146,Meghalaya,2018,3,Others,6085,16.32
4147,Meghalaya,2018,4,Xiaomi,12391,24.96
4148,Meghalaya,2018,4,Samsung,9662,19.47
4149,Meghalaya,2018,4,Vivo,6164,12.42
4150,Meghalaya,2018,4,Oppo,5306,10.69
4151,Meghalaya,2018,4,Realme,2710,5.46
4152,Meghalaya,2018,4,Motorola,1447,2.92
4153,Meghalaya,2018,4,Lenovo,1261,2.54
4154,Meghalaya,2018,4,Apple,1138,2.29
4155,Meghalaya,2018,4,Asus,1055,2.13
4156,Meghalaya,2018,4,Micromax,1051,2.12
4157,Meghalaya,2018,4,Others,7449,15.01
4158,Meghalaya,2019,1,Xiaomi,15243,24.79
4159,Meghalaya,2019,1,Samsung,11907,19.37
4160,Meghalaya,2019,1,Vivo,7947,12.92
4161,Meghalaya,2019,1,Oppo,6915,11.25
4162,Meghalaya,2019,1,Realme,3316,5.39
4163,Meghalaya,2019,1,Motorola,1658,2.70
4164,Meghalaya,2019,1,Lenovo,1461,2.38
4165,Meghalaya,2019,1,Apple,1365,2.22
4166,Meghalaya,2019,1,Huawei,1316,2.14
4167,Meghalaya,2019,1,Micromax,1298,2.11
4168,Meghalaya,2019,1,Others,9061,14.74
4169,Meghalaya,2019,2,Xiaomi,18498,24.75
4170,Meghalaya,2019,2,Samsung,14431,19.31
4171,Meghalaya,2019,2,Vivo,9893,13.24
4172,Meghalaya,2019,2,Oppo,8757,11.72
4173,Meghalaya,2019,2,Realme,4015,5.37
4174,Meghalaya,2019,2,Motorola,1926,2.58
4175,Meghalaya,2019,2,Lenovo,1740,2.33
4176,Meghalaya,2019,2,Huawei,1622,2.17
4177,Meghalaya,2019,2,Apple,1607,2.15
4178,Meghalaya,2019,2,Micromax,1521,2.03
4179,Meghalaya,2019,2,Others,10736,14.36
4180,Meghalaya,2019,3,Xiaomi,21608,24.72
4181,Meghalaya,2019,3,Samsung,16550,18.94
4182,Meghalaya,2019,3,Vivo,11978,13.71
4183,Meghalaya,2019,3,Oppo,10379,11.88
4184,Meghalaya,2019,3,Realme,4869,5.57
4185,Meghalaya,2019,3,Motorola,2101,2.40
4186,Meghalaya,2019,3,Huawei,1917,2.19
4187,Meghalaya,2019,3,Apple,1850,2.12
4188,Meghalaya,2019,3,Asus,1800,2.06
4189,Meghalaya,2019,3,Micromax,1791,2.05
4190,Meghalaya,2019,3,Others,12552,14.36
4191,Meghalaya,2019,4,Xiaomi,24747,24.74
4192,Meghalaya,2019,4,Samsung,19042,19.04
4193,Meghalaya,2019,4,Vivo,14054,14.05
4194,Meghalaya,2019,4,Oppo,12145,12.14
4195,Meghalaya,2019,4,Realme,5932,5.93
4196,Meghalaya,2019,4,Motorola,2238,2.24
4197,Meghalaya,2019,4,Huawei,2178,2.18
4198,Meghalaya,2019,4,Apple,2052,2.05
4199,Meghalaya,2019,4,Micromax,1999,2.00
